Donor ID,Donor City,Donor State,Donor Is Teacher,Donor Zip
001857f2ea158a280e50f27952c33b98,Florence,South Carolina,No,295
0018598ac9ed4db262938302e9645783,Dekalb,Illinois,No,601
00185f22ebebd6328ad90b84ab940685,Baltimore,Maryland,No,212
00185fb33448568a3c2966214f37356a,Brooklyn,New York,No,112
001866acfc2ca9ef789a17190082517a,Oakland,California,No,946
00186bc95dc2f60c1516533e7a92dc76,Alfred,Maine,No,040
001878f3dd4c7f17adfee489945b7bc4,Everett,Massachusetts,No,021
00187c27201dbd2dc705de90c1fd3307,Monclova,Ohio,No,435
00188bb09820a3e7c3af59b250418f15,Madison,Wisconsin,No,537
001891fd981f7fab4938480b71aa4a37,,other,No,
00189c3b0c11d2dc73761bbf20b1458c,Jacksonville,Florida,No,322
0018a1c4fe7789bbe5c4e931f47edbd2,Murrells Inlet,California,No,295
0018a6d1502da0e8ec070146ea8bf933,Sugar Land,Texas,No,774
0018adb7faf5bc2bedbec519bb845d25,Ogden,Utah,No,844
0018b48da353721252e35d5bd903b35f,Baltimore,Maryland,No,212
0018cd1cd1b754c37097a5464a60452e,Killeen,Texas,No,765
0018df81fc22db4982bdc07097997d9b,Clermont,Florida,No,347
0018e06e6fadaa01ffe2f743fb058a32,Genoa,Ohio,No,434
0018e4a0b23b60846c7d426482fa1604,,Florida,No,
0018e8802fb2478453eb1647649ccccd,Watertown,New York,No,024
0018ee811df1193172a45b90b9d1c3af,Opelousas,Louisiana,No,705
0018f31ad72f28cde39ee15d27704a98,,other,No,
0018fa9d468c1515db6b096dfde4e9b4,Huntsville,Alabama,No,358
0018fd71ef9631c984100961d8e9a5b3,Minneapolis,Minnesota,No,554
00190897772f951dc1f05b50ab41bed9,Brinkley,Arkansas,No,720
00190a53cebf7909b3dec935d76b6bce,Houma,Louisiana,No,703
00190be898e36c0701938763e63750d5,,California,No,
001916380c0340c70a0f39fd339a1774,,other,Yes,965
00191bae9cab04103209e47145919f5f,Asheville,North Carolina,No,288
00191c30432e66bec2175480487f5d33,Greensboro,North Carolina,No,274
001933179893dfd61d361c8d01f849f2,Alliance,Ohio,Yes,446
0019498f1881b4ab7462e92a08df5c14,Auburn,California,No,956
00194d2518dfeaaa2542ea54be94f38b,Portland,Maine,No,041
00195a42d8e6c10d32b3482c8c2ac376,Houston,Texas,No,770
00196586bddad1b40eb5294e47d5e64e,Houston,Texas,No,770
001967b7670dff43a592d8c3a6cfff34,Austin,Texas,No,787
00196be646232668e9beeb6ed0a53e8c,Harman,West Virginia,No,262
00196cb05388e1a685703f81aee5c2a1,Philadelphia,Pennsylvania,Yes,191
00196da8a04336c83b7942dcdf7a0464,Austin,Texas,No,787
0019830051e24ec54f362e0337e49d3b,Austin,Texas,No,787
00198c43c2cffb05b5344f569fb7a695,Seattle,Washington,No,981
00198e2805e93c792b507309591ba1c8,Richmond,Indiana,No,473
00199e3565635f8a5ebefd3b5985a7f3,Newton Upper Falls,Massachusetts,No,024
0019b6c90c2569abc1718db7c02c3f0e,Bowie,Maryland,No,207
0019b86260bd95ddffea5e966701be36,Fort Collins,Colorado,No,805
0019bad3a37a7030017ec991921c071f,La Vergne,Tennessee,No,370
0019c0a323754608e5b87a794673cfd8,Castro Valley,California,No,945
0019d4894070fe4cffe9602e7daba42d,Springfield,Oregon,Yes,974
0019d8f190bc08c7f5c8f3f7f32be716,Sandy,Utah,No,840
0019def5358cb46bcec114966d07bf75,Denver,Colorado,No,802
0019e6d7f4057ec2947651fa42f8d3c6,Las Vegas,Nevada,No,891
0019f62187654228eb210cf3e6d9f028,Guntersville,Alabama,No,359
0019f7fd1b0f167b0124026180de665b,Fort Worth,Texas,No,761
001a0014a0aec7828ef756c04eef480a,Westminster,Maryland,No,211
001a04b4892b078d674d8b0168a0b5ed,East Stroudsburg,Pennsylvania,No,183
001a084b8f9a2f490e9a4169c06fff17,Evanston,Illinois,No,602
001a13af33280f5acd5ac72557eeaf99,Bay Village,Ohio,No,441
001a1a5b3e05e0a886c6b8cb9f1d8a67,New York,New York,No,100
001a2e73f288888f89c6a97e1de379b4,Cedar Park,Texas,No,786
001a3567b9fc10dad50141ce0835b752,Bellefonte,Pennsylvania,No,168
001a36263d63450258e04b2a57033236,Surprise,Arizona,No,853
001a37fb7159bb793d29e4bac47e769a,Tremonton,Utah,Yes,843
001a395c6fb3bb8dd6cd06e347616d33,Portland,Oregon,No,972
001a4bb9bd84aa0dd82c76b58c7f2ea3,Alpine,Texas,No,798
001a5a1adcceec24167746eb2f95d4cf,Point Pleasant Beach,New Jersey,No,087
001a6b783a06ce0b773e2d2141d49946,Durango,Colorado,No,813
001a70c8fdb47880cbcde5675193b877,Pleasant Hill,Missouri,Yes,640
001a7c97aaf4f5c1c9a0aa34121fa1fd,Gretna,Nebraska,No,680
001a7cd7dd7138fbae1bfb441fa181c6,Menomonie,Wisconsin,No,547
001a8b4c64b63fd6e1a5088b5a27c4ce,Grand Forks,North Dakota,Yes,582
001a8d52b9f80d1b4931da086fbb0740,Coquille,Oregon,Yes,974
001a91b260b40f92696e51a00444f39b,Boyds,Maryland,Yes,208
001a9dcfdac727a5591c038d366fbfa5,New York,New York,No,100
001aa722cdee69018137bb6d75760dc8,Mason,Ohio,No,450
001aa8c29d643519937835611e86c019,,North Carolina,No,
001aafa721ba527819cf8b676bdde51b,Medford,New York,No,117
001ab73c7d82f508501f8bae9b4e5413,Urbandale,Iowa,No,503
001ac6460823ba9dd33a693ecba361f7,Temple,Pennsylvania,No,195
001adea734ca703fb2452bf776110033,Ansonia,Connecticut,No,064
001ae49960d433f49644ae081036d292,Fremont,California,No,945
001af355136a21d7f79d6aae05ec345f,Los Angeles,California,No,900
001af934d7f342ae2f7bcc98b2779902,Baltimore,Maryland,No,212
001afbc8495f04d586439db3def6567e,San Jose,California,Yes,951
001afd3a48a91970962f955f6e7d5cec,Greenwood,Indiana,No,461
001b1c4365813839675a09a2f4efac5a,Bronx,New York,No,104
001b29ebcfacd9bb84e28f300e7b3406,Andrews,Texas,No,797
001b2c601c90830f99d7c01502204a4e,San Antonio,Texas,No,782
001b4338c6f2b7dd783d923727364bc9,Orlando,Florida,No,328
001b5364a9caec8250250bc05e28693d,Cheshire,Connecticut,Yes,064
001b685eb5c5599cf4928cf6af8d9742,Edwards,Illinois,No,615
001b6ea8e4f6da6ed1ad36b86d5d280d,Houston,Texas,No,770
001b71e213a9ef9948f7a91cb411928c,San Francisco,other,No,941
001b8ed7d8ead44c3447b630d3dac322,Belgrade,Minnesota,No,563
001b9a307820421c5bfab36e34695741,Colebrook,Connecticut,No,060
001ba0bd8163a1e0b598e0d85bff855f,El Segundo,California,No,902
001ba2667966ba51be338a471cc5a107,Avon Park,Florida,Yes,338
001bc3f316735b9ed576acb661eae544,La Crescenta,California,No,912
001bc4f49003af7d91baa5c7e7bfff9e,Littleton,Colorado,No,801
001bd86d8a7cc95cb53313c9d8f63182,New York,New York,No,102
001beecdd4d16b6f3ecdbe57f48e7982,Brooklyn,New York,Yes,112
001bf5615d409c54139bf57bddf16e4a,Waxahachie,Oklahoma,No,751
001bfce76c41dbfb2f27c392cbe29081,Hamden,Connecticut,No,065
001c0bc4441be6d1d75b38b53ef4d033,Minneapolis,Minnesota,No,554
001c0d917f7c91bdbb9620f9ee3f5de2,Geneva,Illinois,No,601
001c203baa1a9dc131afcf76f4fab2e9,Columbus,Ohio,No,432
001c26c274238d5f77715961fdbf74e2,,California,No,937
001c301988ab8f0568779357c1758781,,other,No,
001c3162d92ca1ac788d682fb148b8dd,Paw Paw,Michigan,No,490
001c32364e6dc5c5c8acc7fae6ed7ce5,Huntingdon Valley,Pennsylvania,No,190
001c38f25d72070246f2655b5de920e3,,Florida,Yes,335
001c3aa0a2c8da7522eff64283e57af6,,Hawaii,No,
001c493ffa5ceaa823aa221e719c2ea0,,Minnesota,No,
001c4b1845ab044993bdfe93ddf06847,Baltimore,Maryland,No,212
001c56b1e776ce142446e47dd574e83d,San Francisco,California,No,941
001c5aa8f7bbb933fa3c8b99ccca36b5,San Antonio,Texas,No,782
001c5e534653434ad7a9edb6a04003e1,Hermosa Beach,California,No,902
001c641ae447e5f5029673e9d0107da9,New Iberia,Louisiana,No,705
001c6735250b7097d31d30b6f882622d,Woodridge,Illinois,No,605
001c705914a5b029e7c37236af73e5a0,Winterport,Maine,Yes,044
001c757d6435d14f3726e36587b68261,Plainfield,Indiana,No,461
001c7593082ea96137e6c44d824137eb,Lexington,Virginia,No,244
001c75b4199d9f6c85c4b7581f5f9d34,Seattle,Washington,No,981
001c763bc81f492797fe679c6ec7ce9b,Charleston,South Carolina,No,294
001c78cb8e63bf174ec30cb3ab57dc49,Edwardsville,Illinois,No,620
001c7d2d4791f589e6d81bf1864b16eb,,Michigan,No,
001c80b6161505e42fc24ef48aa86126,Naples,Florida,No,341
001c8993974c42f172d6227834b964e8,Santa Ana,California,No,927
001c8aab90aee49f36fcaa7b4136c81a,Redford,Michigan,No,482
001c975cfc1056d3b64b926d8a9f392a,Lakeland,Florida,Yes,338
001c99821586a31688bde93efa3c8dfd,Temple City,California,No,917
001cab5069f899e60e1060984c43d08f,La Mesa,California,No,919
001cb08f4a41ffbeac1ef2d1549d71cc,New York,New York,No,100
001cbc23a449a1c7019ac8fa22877532,Atlanta,Georgia,No,303
001cbe60d003ac7325bf3ca8cf67be0b,Saint Louis,Missouri,No,631
001cc9263fa918eff01eef81419cfc29,Chandler,Arizona,No,852
001ccbb37367c290928f598b974a5719,Wasco,California,No,932
001cceb1b26884e41ec846b72cd85a7b,Rogers,Arkansas,No,727
001cd1a7b01d4630d217128fd6235e60,Fort Atkinson,Wisconsin,No,535
001cd999435a676c317b09a906a0119d,Bethpage,New York,No,117
001ceb35dd91b0dcae7f5d431cc5f605,,other,No,
001cf475f5e570fcc127ff63fc10c30f,Madison,Wisconsin,No,537
001cfb2b28d8a65e40f56e8d2e55d953,Honolulu,Hawaii,No,968
001cfdc7c6d1eba86e7b2c68987322e8,,Massachusetts,No,
001d2a333be8cb032d651c40aa4366fe,Provo,Utah,No,846
001d2e8f967eebff6a046de3f5516517,Staten Island,New York,No,103
001d37563cd07c8b54d2fddc4934e4d3,Pittsfield,Massachusetts,No,012
001d3a07ee19218bfce3e21195f7b10d,Roscoe,Illinois,Yes,610
001d4a81e310f1aeb26f09979fc142b9,Merrick,New York,No,115
001d4c1a18f948d9df24178937afcdb6,Dallas,Texas,No,752
001d57daa2ed4d589c84e53ebc38531d,Columbus,Kansas,No,667
001d5cb48b74f91d595443c6052890cf,Grove City,Ohio,No,431
001d5da756809c4a625e800c1e24392d,Doyline,Louisiana,No,710
001d62c4008756e8c9a02e17f69f4591,Minneapolis,Minnesota,No,554
001d73645790cb37005e1ca12bd85581,Allston,Massachusetts,Yes,021
001d738b6ec7a001f8c27dc477dc4c24,El Paso,Texas,No,799
001d81b763e8bbb13d2b158ade683fd0,Huntington,Indiana,No,467
001d9a3b5e20d79c6b48a5af8c46c257,Hollister,California,No,950
001d9b0e99ff09fb7212a45b4f4c5af2,Pearl River,New York,No,109
001db958388185756a95f8e22b3c6019,Davenport,Iowa,Yes,528
001dc68df32ba119087c50a4600d8aed,Denver,Colorado,No,802
001dc7f67e02d45de15721d27c62e93d,,West Virginia,Yes,
001dc8be55c69081513540730ba1a2c7,Orlando,Florida,No,328
001dcd36d9bd54c10e5bc2eee00fa116,Wapakoneta,Ohio,No,458
001dda2a801136780d20fd969e7cb9c1,Mountain View,California,No,940
001de04fefb54d1533a573863954ffb1,Lake Zurich,Illinois,No,600
001de95654f0818d3aad2d435d237ff7,Durham,North Carolina,No,277
001df146ad99d0c8401dcdcde6d79562,Virginia Beach,Virginia,No,234
001dfaf1e78d4791b43ea36adf5b31fd,,Michigan,No,
001e03759a9e561d2231f0af934ecda4,Seattle,Washington,No,981
001e053d61eb68955edac703443d90eb,New York,New York,No,100
001e11e1eff87047e428f507a2aee79a,Ossining,New York,No,105
001e1c9b761f6f7b1672b69a1b7115df,,California,No,
001e1fdd82232e12707838fadf9d4346,Boalsburg,Pennsylvania,No,168
001e2baa295d4caca7052ac7e5a4fdc7,Cave Creek,Arizona,No,853
001e2d18f7802ee4bba0f332db1d9062,Bossier City,Louisiana,Yes,711
001e341418171c3b827943418f8d3afb,Tucker,Georgia,No,300
001e37a833426766e57d280e3ad6a4c9,Springfield,Virginia,No,221
001e383375f519d5618f992b27bf5f67,Bennettsville,South Carolina,No,295
001e55afd1615efdf29d52714a727e52,Augusta,Georgia,Yes,309
001e6db5ac1a93eb240be903e492ccca,Two Rivers,Wisconsin,No,542
001e710c97f5a3a133c44f2d8153e6ff,Chicago,Illinois,No,606
001e7f4f3316a3ab6e579bb795186704,Austin,Texas,No,787
001e81320f975882cf328be65817dd98,Choctaw,Oklahoma,No,730
001e8b4fe8823e69efbd2cbe5e0383cf,Oxford,Mississippi,No,386
001e8bd266b22091952ab8bc6d5475e8,Baton Rouge,Louisiana,No,708
001e9f43db818b51d3612fb8ce1fcbab,,other,No,
001ea38fca86b3d6b14300aaaf89fc51,Fort Lauderdale,Florida,No,333
001ea6b07e9390172863b428d54acfde,Saint Paul,Minnesota,No,551
001eab55e4a0d8ae2e7e6a019e24e852,Bronx,New York,No,104
001eabb28f6c1909e4a9e437051f996d,Redmond,Washington,No,980
001ebf29c93a08cda91e8162aa07c458,Bakersfield,California,No,933
001ec8bd1c4814648480bdf503c631d5,Hephzibah,Georgia,No,308
001ed40d3b76e4b93185c69fad22f178,Greensburg,Indiana,No,472
001eec1e3f73048f885a810d573292b5,Washington,District of Columbia,No,200
001ef3797a3ce1b8cfb78c8541c94850,,Mississippi,No,
001f01c8345c81b8063459559d34349f,Raleigh,North Carolina,No,276
001f05655031ec7c3b602fe3cbceba66,Frederick,Maryland,No,217
001f111d3497a9e5d6190ab5d470ba92,Bronson,Michigan,No,490
001f1bd2cf1f9e95be050ce8eeb77370,Caledonia,Michigan,Yes,493
001f20625a08da0a61b944c67652fdc1,Bedford,Texas,No,760
001f22ff52295cd1e253e6ea81aadfe2,Walnut Creek,California,No,945
001f25ce1c40bd19b20ff3a9e93e05f7,Norristown,Pennsylvania,No,194
001f27e9ef83dcabba7718c29e57304d,Burbank,California,No,915
001f2f9e845706690060a8b844e47942,Seattle,Washington,Yes,981
001f309751795214bdc298cca1feffc6,Crescent,Oklahoma,No,730
001f40a0917dcab09eb376092aeacf42,Clayton,California,No,945
001f45913383689c39483d5ab6241005,Pittsburgh,Pennsylvania,No,152
001f564e50f94ecef01bce5bc8fca49e,Lancaster,California,Yes,935
001f567d2e0237a0d6684e89343a159a,Auburn,Washington,No,980
001f590fb1e2e482ca1a7390dd4afe42,Decatur,Illinois,No,625
001f70a13666768663a890d0b4128b42,Palmdale,California,No,935
001f7a77c2e7ac40c950bd78c5c5fbd7,Evans,Georgia,No,308
001f80b05911b0c020a2232bf4b7548b,Virginia Beach,Virginia,No,234
001f8282ee4f6682f63a3098812e988a,,North Carolina,No,287
001f8fadad422631438020fb016f6873,Midland,Georgia,No,318
001f98f7581d0f385377637a5e3a3d88,Aurora,Colorado,No,800
001f9aaeb5328bc0b9c2788b5744038f,Maryville,Tennessee,Yes,378
001fb8097ef5c3e9df9b5f13fa28a332,Memphis,Tennessee,Yes,381
001fb874f899197daffeaa6a7335fac1,,North Carolina,No,
001fb970f49e5ad720a668176bf3bcc3,Paragould,Arkansas,No,724
001fbed5d3bbc4ea62d0c940e6e19f70,Loretto,Tennessee,No,553
001fc1cc460bc3572c1f5b0a1c5ff426,Portland,Oregon,No,972
001fd34ea19e65a7624c0b2b09c4e40d,Orlando,Florida,No,328
001fdceb1f8776d71f0fd6093a6284ed,New York,New York,No,100
001fdec6816cdeb302cb9976042987cb,Denham Springs,Louisiana,Yes,707
001fe0bf20cf1657a4d84c82ac2a56cf,Flushing,Michigan,Yes,484
001fe12c6b86d30566cc05ec2d024dd3,Brockton,Massachusetts,No,023
001fe7cd3a13c5eb2f57ae4e8805f0a8,,Utah,No,840
001fefcf6302c1d4818441e57e595492,Portland,Oregon,No,972
001ff199bc52e78c9a85f99143081e46,Louisville,Kentucky,No,402
002003a7639bc012217488d8781a1921,,New York,No,
0020047941c1e294d7f5389b21e5ca95,Littlefield,Arizona,No,864
002004b084c07a0000cc17172de210e1,Spring,Texas,No,773
00200a7a689b7584a4a4ec2c74a4936d,West Palm Beach,Florida,No,334
00200ccc822140acfc2f15dc809d15e5,Chicago,Illinois,No,606
00201fcd21491892d84a1418b9fe2d83,Louisville,Kentucky,No,402
00202a36ead7524a1891a2b26953b840,Raleigh,North Carolina,No,276
00202c41a8101adca70b5bc27e1fb428,Gastonia,North Carolina,No,280
00202c447996f9a5f14375115e4e6441,Riverside,California,Yes,925
002032c6040ecb39fbb8e1ac18d4a78b,Fremont,California,No,945
00203a5f14a9af7b0b5c5f81020794da,Wilmington,North Carolina,No,284
002048d0466e6e714f47a2a743d188be,Salt Lake City,Utah,No,841
00205299d2abce35ded134cf6460325f,Downingtown,Pennsylvania,No,193
002060cb502a8af9d375a207241f22be,,other,Yes,
002060e3ab6a46adf795f8d485a8292a,Baltimore,Maryland,No,212
0020634b8bedd0c6693a292f7372c69b,,other,No,
002064544b7f4b2badeb5af43ec3ec18,La Grange Park,Illinois,No,605
00207194c4a06183dc1c826436faea76,,New Jersey,No,
0020778c66680dc75bb4eef260f225fa,,other,No,
00207feb48fa66e238dfd534f52de8fe,Seaford,New York,No,117
00209f924d48d1cac21ba293750601ca,,other,No,
0020a74df7aa6acedc836bc3088b1520,Lilburn,Georgia,No,300
0020ab8d7d452cdbcc8ec93bd9ef18df,Ypsilanti,Michigan,No,481
0020b255163da67430df04242a8b0b02,New Orleans,Louisiana,No,701
0020c34b5a1f5654d4ed4009d25e2d9a,Lake Isabella,California,No,932
0020cab9597c12589249daa13a1427a8,Lebanon,Pennsylvania,Yes,170
0020d6c60d4f6d683796ff8c64d7df87,,California,No,
0020dfc1fcb11f217be4b6f2ab834df6,Dublin,Ohio,No,430
0020e41f1cd70e6f6a582271fe3f1a88,,other,No,
0020f038ebbcbba56cef47de376fba35,Lewiston,Utah,No,843
0020f36db291afa7b332411a14df45d2,Oakland,California,No,946
0020f44eb9952c73bf2735a07ac8e104,Mammoth Lakes,California,No,935
0020f4cfd206b81376375481bc816d73,Scotch Plains,New Jersey,No,070
0020f65f0dad76d988598e6440f18f5a,Mount Pleasant,South Carolina,No,294
0020f731697b2f9946fb511245c2237e,San Jose,California,No,951
002111104f5d3d269356ab16d92c23f2,Clyde,Texas,No,795
002117422ce0b65755b332d584b1c41e,,other,No,
00212374f09b17333a87cac9d18e4a65,La Mirada,California,No,906
00212b0e6752c433f860fa29bd327e2e,Minneapolis,Minnesota,No,554
00212d7ea386617681c26db0ca00a9bc,Albany,Texas,No,317
0021406372d40d90d33ef64eb2c06b2f,Tucson,Arizona,No,857
00215f19df74c0318ffcadcf8980251c,Gorham,Maine,No,040
00216286b18d8a61b9a53aac9fa7c0d8,Phoenix,Arizona,No,850
002168f6557db74aeaec1d8fec9bb05a,Campbell,California,No,950
002170ffd8c85bbd4f6a21c7f91c9b0a,Cincinnati,Ohio,No,452
0021793d7b3fade29c67f76ae4e0d8d8,Des Moines,Iowa,No,503
0021843b6ea9ca2f1a80534a3b17cd1c,New York,New York,No,100
0021867bc59d47c114c58143996ae8c3,Williamsburg,Virginia,No,231
00218c784900ddabf2875d2e6de777bf,,other,No,
0021a1d7a6a4359bda88eaac4fa83bb1,Cameron,Oklahoma,No,749
0021a2209aa56cd044a1ffb4a6557ef9,,other,No,
0021a276c5a32f0d8a085871e8a6383a,Louisville,Kentucky,No,402
0021a701d2fa2e5c572183d38d89efa0,Shafter,California,No,932
0021aba2f18d23d78d4b554b23d6bdae,Springfield,Virginia,No,221
0021b04900563f56c794bc7d131c2804,Kaneohe,Hawaii,No,967
0021b2fb6a7b7cf90f7f6237c961b1a8,Clearwater,Florida,No,337
0021c525700fc95827242529a24f40ce,Nutley,New Jersey,No,071
0021ca4b67badc101b628c9d4935fdf8,Pearland,Texas,No,775
0021d125424e9370716d885373fce038,New York,New York,No,100
0021d68457093d2672a1ee991ddf232e,Decatur,Alabama,No,356
0021d9cc2bc8b4ff37504470d25762e8,Los Angeles,California,Yes,900
0021e15c258300fa876dab65dabb2666,Louisville,Kentucky,No,402
0021e1b69a55c324a2447e2d0b7b6892,North Wales,Pennsylvania,No,194
0021e53d5dd682a3c57c41513f814da4,Celina,Texas,No,750
0021e9f8df65e66c13c09c23c09733a1,Orlando,Florida,No,328
0021ee86c2bb56b06b4482e5e6eba242,Anaheim,California,No,928
0022003d501d80872bbec4e8700d5e91,Columbia,Maryland,No,210
00220d1ac26437e3330240bb1145f833,,Alabama,Yes,
00220ff157aa91265a4523c47699fc3e,Ocean View,Delaware,No,199
00221e2532a14af5dabb187512883530,San Diego,California,No,921
00222059136acec474b9e013ffca765a,Madison,Alabama,No,357
00222419153207d8a868c6589b840571,Redondo Beach,California,No,902
0022377355fee1df711808380ecb6636,San Diego,California,No,921
00223782451b8fdfb552432b9bf60372,Wilmington,North Carolina,No,284
00223be4aa76b8d21431a0f4c1071a67,Haverhill,Massachusetts,No,018
002247a11a7b83ce67989c9e6a142725,Brooklyn,New York,No,112
00224d3dbdf9331292788f97fcf144dd,Philadelphia,Pennsylvania,Yes,191
002252f35dcde7cda2366929c8cde3a5,Houston,Texas,No,770
002257a8872179fb1c6755968054bf4e,Somers,New York,No,105
002269332ae0712ccc19f49b0a618646,Naperville,Illinois,No,605
002271e7341156948b861240e5c42930,New Port Richey,Florida,No,346
002273056a07287f6b3c5f5ca9ecdd51,San Jose,California,No,951
00227792d462fbf5e3ca0198e2cbf77a,Tulsa,Oklahoma,No,741
00227e8b1ba605fe7008c42b991e7374,Rockland,Maine,No,048
00228971096a73530a9eb087baeef5bc,Deer Park,Texas,No,775
00228ca644bca81f00a2d4093b27eb8f,Columbus,Indiana,No,472
0022903a2e54bb26bc705a6caf30e86d,Nashport,Ohio,No,438
0022a1402bfe31c2f091733fbf15992e,Bountiful,Utah,No,840
0022ae79a2a32c989b34ade678d889e4,Cincinnati,Ohio,No,452
0022b2e65f62d0783ae4e11362d86699,Manhattan Beach,California,No,902
0022bb4121e53f0e56bc6bc1c26b1022,Atlanta,Georgia,No,303
0022bdfec9782d0d02b2dea2f7e95077,New Orleans,Louisiana,No,701
0022cb6836de3f1778a9eb052bad45bc,Springdale,Arkansas,No,727
0022d30126a602cb77dbd68d7dc36c67,Franklin,Tennessee,No,370
0022da0b5e1d2779c895a7a9302662d3,Vancouver,Washington,No,986
0022da71b4ee413a3990c6b86497c5cd,Arnold,Maryland,No,210
0022df7bca57930772a0221fd2786f24,,California,Yes,
0022f1c19c48bf5440906a007e4b1b79,Dallas,Texas,No,752
0022f9ec2563331bf84e507f14ae01d6,Hoboken,New Jersey,No,070
00231c5ce39fef849dc4b3d37191e086,Memphis,Tennessee,No,381
00231e289cbf78df58947d0e4f937e7f,Weston,Florida,No,333
00232b6d6b3189a4389545d026a4e108,Stamford,Connecticut,No,069
00232e9d509f4052b669dd9ac605cedd,East Greenwich,Rhode Island,No,028
002334b05982c66634c82aa07f00aaf4,Mahwah,New Jersey,No,074
002339bffaf6ddbcce78cc45674c8c4e,Granbury,Texas,No,760
00233b2ca5bcaf49fda907b07ef43f76,Lindenhurst,New York,No,117
0023408a91909ec15cc412af924e6d6b,Lilburn,other,Yes,300
0023436f1ece7c12efa2ca37f3f63544,Avon,Indiana,No,461
00234776cf8fdd4ae64f2f25c1582e52,Pacifica,California,No,940
00234e39e214acd5c11e3a4215379708,San Francisco,California,No,941
0023668485d31ac91ff51b11a9b46f1d,Sandy,Utah,No,840
0023762ebc213da24dbfb8e9de0538c4,Chicago,Illinois,No,606
00237998e66d7e142f05a28f1cd3fe20,Miccosukee Cpo,Florida,No,323
00237d17b7bc9c6ac97e2ae1db3b554a,Beaumont,California,No,922
002381dbc50b1306203d2fdc88ad2772,Central,South Carolina,No,296
00238a7f849d24861a237f6310851570,Chicago,Illinois,No,606
0023977b063b62fa8778195dde860063,Greer,District of Columbia,No,296
0023a59fd8ac7b93f75c1506ccc4b9d8,Waunakee,Minnesota,Yes,535
0023a7375e99d9ddf158c3934f9a11b9,Key Biscayne,Florida,No,331
0023aa9f385ebd8f147b0bc7b18d3d77,Jonestown,Pennsylvania,No,170
0023abaafc8e95539656575565326ccc,Noblesville,Indiana,No,460
0023afd873db497fc43ca64ff901a275,Providence,Rhode Island,No,029
0023b272f4b6f973b16dac1e667a8901,Milton,Delaware,No,199
0023b8adf2d66f7c90f516c64f6e3a4a,Kincaid,Illinois,No,625
0023c2dd41ba3549e32034967fc43613,,Georgia,No,
0023dab3a0c2f9c0e83abce5a7499e87,Portland,Maine,No,041
0023e585ba1d12d8d311eceeae3f4771,Denver,Colorado,No,802
0023f5b11389f75f2062adeae66e6fa6,Aurora,Colorado,No,800
0023fd72c586c41cfa19c36a3ad0834c,Durham,North Carolina,No,277
0024008c96c6a70176fe9b4673e361e3,El Cerrito,California,No,945
002401678079df4dfc7dc17409c26feb,Union,New Jersey,No,070
002409363d322c93637dcc376d48714c,,other,No,
00240c555d4f375f3299aadddff63d1c,Evanston,Illinois,No,602
00241817454c37ab769830b3275cff90,Detroit,other,Yes,482
00241a5e1a041dbc2755601109187427,Los Angeles,California,No,900
0024261dc7bd71f5ac0a4001bbd14c46,San Francisco,California,No,941
00242e0ec8ba096849c9dea1576e9303,Roseville,California,No,956
00242e3fcc3be792a6140fe5791110fc,,other,No,
0024312e1568e8aa6f62ab1f909852b2,Memphis,Tennessee,No,381
0024363960f5025cea781623005becb8,Ferndale,other,No,482
00243d8b4e7fc10354d43d38c0956c8a,Elmont,New York,No,110
0024458b9066d7b8eed9fd2c37b98748,Sacramento,California,No,958
002447a8183be4137a4cd2dd1fb7e1fe,Raleigh,North Carolina,No,276
002449b0bb7d3c65f82272c8a0fa8cf5,Cibolo,Texas,No,781
00245872a98ee618ecedb28bf854de13,Cantonment,Florida,No,325
00245de13863f07bd7618fdc6dd54017,Fremont,California,No,945
002461ac86d384fcc6729c7968212014,Phoenixville,Pennsylvania,No,194
00247343ca118c8fa4b2accfa285de75,Brentwood,California,No,945
002474f612a9594ff3b48e68f9d25a67,La Grange,Illinois,No,605
00247c25ad630ff7065d74e7163b114f,Wildwood,New Jersey,No,082
0024816693eee91eebbe29b9727d021e,Kansas City,Missouri,No,641
002486bf5e60a204a2dc4320e4f2f960,Smithfield,Utah,Yes,029
00249a8cb57f266cb5c4745f5148c3c4,,Texas,No,
00249acdad332effaa37206b8d081ac9,Coraopolis,Pennsylvania,No,151
0024a3f8024fd2db822cdd9f056a7757,Pleasant Hill,California,No,945
0024ad7f055dacbd114623b5fd7fb3f5,Bisbee,Arizona,No,856
0024af44b1b42cc3497f5aa6bba7259b,Las Vegas,Nevada,No,891
0024b90af416657376a1f6b33660a2b8,Youngstown,Ohio,No,445
0024c49205bc4c3ccc72a82332bddce3,Sparrows Point,Maryland,Yes,212
0024c6a649a5fd1ba12085332dfe81d0,,other,No,
0024cc848192b32630a34b7408767155,,other,No,
0024ce895b93e54187208512d1d90442,Glenside,Pennsylvania,Yes,190
0024d6218ccfe1642234a115ed7ca05b,,other,Yes,
0024d933d01f2afc515262b14afd6e1a,Brooklyn,New York,No,112
0024e564f5d60dd2d37a5585418951b9,Leadville,Colorado,No,804
0024ecffea62cfe61edb84a1c5640b45,Phoenix,Arizona,No,850
0024eec4d0742bcf85eb7df27bdf5911,Boise,Idaho,Yes,837
0024f862e797bd2bb6c2e0a4328c5a0e,Columbus,Georgia,No,319
0024f87cff05f78f27759d3af6ff6916,Newport News,Virginia,No,236
0024fe648dea1c1835a70186654e5945,,Florida,No,321
